URL in opinion,CL address,Timetravel URL,Case name,Date opinion was filed,Opinion download URL,Citation count,CL ID
http://www.ojp.usdoj.gov/newsroom/pressreleases/2009/SMART09154.htm.12,http://courtlistener.org/opinion/621294/reynolds-v-united-states/,http://timetravel.mementoweb.org/list/20120123151530/http://www.ojp.usdoj.gov/newsroom/pressreleases/2009/SMART09154.htm.12,Reynolds v. United States,2012-01-23,http://www.supremecourt.gov/opinions/11pdf/10-6549.pdf,40,621294
http://www.npr.org/series/114250076/the-end-of-privacy,http://courtlistener.org/opinion/621308/united-states-v-jones/,http://timetravel.mementoweb.org/list/20120123151530/http://www.npr.org/series/114250076/the-end-of-privacy,United States v. Jones,2012-01-23,http://www.supremecourt.gov/opinions/11pdf/10-1259.pdf,19,621308
http://googleblog.blogspot.com/2009/08/bright-side-of-sitting-in-traffic.html.,http://courtlistener.org/opinion/621308/united-states-v-jones/,http://timetravel.mementoweb.org/list/20120123151530/http://googleblog.blogspot.com/2009/08/bright-side-of-sitting-in-traffic.html.,United States v. Jones,2012-01-23,http://www.supremecourt.gov/opinions/11pdf/10-1259.pdf,19,621308
http://www.ctia.org/consumer_info/index.cfm/AID/10323.12,http://courtlistener.org/opinion/621308/united-states-v-jones/,http://timetravel.mementoweb.org/list/20120123151530/http://www.ctia.org/consumer_info/index.cfm/AID/10323.12,United States v. Jones,2012-01-23,http://www.supremecourt.gov/opinions/11pdf/10-1259.pdf,19,621308
http://wheels.blogs.nytimes.com/2011/09/22/changes-to-onstars-privacy-terms-rile-some-users,http://courtlistener.org/opinion/621308/united-states-v-jones/,http://timetravel.mementoweb.org/list/20120123151530/http://wheels.blogs.nytimes.com/2011/09/22/changes-to-onstars-privacy-terms-rile-some-users,United States v. Jones,2012-01-23,http://www.supremecourt.gov/opinions/11pdf/10-1259.pdf,19,621308
http://www.npr.org/series/114250076/the-end-of-privacy,http://courtlistener.org/opinion/622304/united-states-v-jones/,http://timetravel.mementoweb.org/list/20120123151530/http://www.npr.org/series/114250076/the-end-of-privacy,United States v. Jones,2012-01-23,http://www.supremecourt.gov/opinions/11pdf/10-1259.pdf,87,622304
http://googleblog.blogspot.com/2009/08/bright-side-of-sitting-in-traffic.html.,http://courtlistener.org/opinion/622304/united-states-v-jones/,http://timetravel.mementoweb.org/list/20120123151530/http://googleblog.blogspot.com/2009/08/bright-side-of-sitting-in-traffic.html.,United States v. Jones,2012-01-23,http://www.supremecourt.gov/opinions/11pdf/10-1259.pdf,87,622304
http://www.ctia.org/consumer_info/index.cfm/AID/10323.12,http://courtlistener.org/opinion/622304/united-states-v-jones/,http://timetravel.mementoweb.org/list/20120123151530/http://www.ctia.org/consumer_info/index.cfm/AID/10323.12,United States v. Jones,2012-01-23,http://www.supremecourt.gov/opinions/11pdf/10-1259.pdf,87,622304
http://wheels.blogs.nytimes.com/2011/09/22/changes-to-onstars-privacy-terms-rile-some-users,http://courtlistener.org/opinion/622304/united-states-v-jones/,http://timetravel.mementoweb.org/list/20120123151530/http://wheels.blogs.nytimes.com/2011/09/22/changes-to-onstars-privacy-terms-rile-some-users,United States v. Jones,2012-01-23,http://www.supremecourt.gov/opinions/11pdf/10-1259.pdf,87,622304
http://www.cms.gov/SMDL/downloads/SMD010201.pdf,http://courtlistener.org/opinion/623240/douglas-v-independent-living-center-of-southern-ca/,http://timetravel.mementoweb.org/list/20120222151530/http://www.cms.gov/SMDL/downloads/SMD010201.pdf,"Douglas v. Independent Living Center of Southern Cal., Inc.",2012-02-22,http://www.supremecourt.gov/opinions/11pdf/09-958.pdf,0,623240
http://www.rr-fallenflags.org/manual/blh-6em.html,http://courtlistener.org/opinion/623843/kurns-v-railroad-friction-products-corp/,http://timetravel.mementoweb.org/list/20120229151530/http://www.rr-fallenflags.org/manual/blh-6em.html,Kurns v. Railroad Friction Products Corp.,2012-02-29,http://www.supremecourt.gov/opinions/11pdf/10-879.pdf,0,623843
http://www.dol.gov/owcp/dlhwc/ls-206.pdf.,http://courtlistener.org/opinion/625709/roberts-v-sea-land-services-inc/,http://timetravel.mementoweb.org/list/20120320151530/http://www.dol.gov/owcp/dlhwc/ls-206.pdf.,"Roberts v. Sea-Land Services, Inc.",2012-03-20,http://www.supremecourt.gov/opinions/11pdf/10-1399.pdf,2,625709
http://www.dol.gov/owcp/dlhwc/lspm/lspm2­201.htm.,http://courtlistener.org/opinion/625709/roberts-v-sea-land-services-inc/,http://timetravel.mementoweb.org/list/20120320151530/http://www.dol.gov/owcp/dlhwc/lspm/lspm2­201.htm.,"Roberts v. Sea-Land Services, Inc.",2012-03-20,http://www.supremecourt.gov/opinions/11pdf/10-1399.pdf,2,625709
http://www.dol.gov/owcp/dlhwc/LS-560pam.htm;Dept.,http://courtlistener.org/opinion/625709/roberts-v-sea-land-services-inc/,http://timetravel.mementoweb.org/list/20120320151530/http://www.dol.gov/owcp/dlhwc/LS-560pam.htm;Dept.,"Roberts v. Sea-Land Services, Inc.",2012-03-20,http://www.supremecourt.gov/opinions/11pdf/10-1399.pdf,2,625709
http://www.dol.gov/owcp/dlhwc/NAWWinfo.htm(all,http://courtlistener.org/opinion/625709/roberts-v-sea-land-services-inc/,http://timetravel.mementoweb.org/list/20120320151530/http://www.dol.gov/owcp/dlhwc/NAWWinfo.htm(all,"Roberts v. Sea-Land Services, Inc.",2012-03-20,http://www.supremecourt.gov/opinions/11pdf/10-1399.pdf,2,625709
http://www.dol.gov/owcp/dlhwc/lspm/lspm2-201.htm,http://courtlistener.org/opinion/625709/roberts-v-sea-land-services-inc/,http://timetravel.mementoweb.org/list/20120320151530/http://www.dol.gov/owcp/dlhwc/lspm/lspm2-201.htm,"Roberts v. Sea-Land Services, Inc.",2012-03-20,http://www.supremecourt.gov/opinions/11pdf/10-1399.pdf,2,625709
http://www.dol.gov/owcp/dlhwc/lspm/lspm8­201.htm.,http://courtlistener.org/opinion/625709/roberts-v-sea-land-services-inc/,http://timetravel.mementoweb.org/list/20120320151530/http://www.dol.gov/owcp/dlhwc/lspm/lspm8­201.htm.,"Roberts v. Sea-Land Services, Inc.",2012-03-20,http://www.supremecourt.gov/opinions/11pdf/10-1399.pdf,2,625709
http://www.patentlyo.com/files/eisenberg.wisdomordeadhand.patentlyo.pdf,http://courtlistener.org/opinion/625710/mayo-collaborative-services-v-prometheus-laborator/,http://timetravel.mementoweb.org/list/20120320151530/http://www.patentlyo.com/files/eisenberg.wisdomordeadhand.patentlyo.pdf,"Mayo Collaborative Services v. Prometheus Laboratories, Inc.",2012-03-20,http://www.supremecourt.gov/opinions/11pdf/10-1150.pdf,4,625710
http://www.albany.edu/sourcebook/pdf/t5222009.pdf,http://courtlistener.org/opinion/625832/missouri-v-frye/,http://timetravel.mementoweb.org/list/20120321151530/http://www.albany.edu/sourcebook/pdf/t5222009.pdf,Missouri v. Frye,2012-03-21,http://www.supremecourt.gov/opinions/11pdf/10-444.pdf,116,625832
http://bjs.ojp.usdoj.gov/content/pub/pdf/fssc06st.pdf;,http://courtlistener.org/opinion/625832/missouri-v-frye/,http://timetravel.mementoweb.org/list/20120321151530/http://bjs.ojp.usdoj.gov/content/pub/pdf/fssc06st.pdf;,Missouri v. Frye,2012-03-21,http://www.supremecourt.gov/opinions/11pdf/10-444.pdf,116,625832
http://www.albany.edu/sourcebook/pdf/t5222009.pdf,http://courtlistener.org/opinion/626055/missouri-v-frye/,http://timetravel.mementoweb.org/list/20120321151530/http://www.albany.edu/sourcebook/pdf/t5222009.pdf,Missouri v. Frye,2012-03-21,http://www.supremecourt.gov/opinions/11pdf/10-444.pdf,116,626055
http://bjs.ojp.usdoj.gov/content/pub/pdf/fssc06st.pdf;,http://courtlistener.org/opinion/626055/missouri-v-frye/,http://timetravel.mementoweb.org/list/20120321151530/http://bjs.ojp.usdoj.gov/content/pub/pdf/fssc06st.pdf;,Missouri v. Frye,2012-03-21,http://www.supremecourt.gov/opinions/11pdf/10-444.pdf,116,626055
http://www.ice.gov/doclib/dro/,http://courtlistener.org/opinion/626454/florence-v-board-of-chosen-freeholders-of-county-o/,http://timetravel.mementoweb.org/list/20120402151530/http://www.ice.gov/doclib/dro/,Florence v. Board of Chosen Freeholders of County of Burlington,2012-04-02,http://www.supremecourt.gov/opinions/11pdf/10-945.pdf,6,626454
http://www.usmarshals.gov/foia,http://courtlistener.org/opinion/626454/florence-v-board-of-chosen-freeholders-of-county-o/,http://timetravel.mementoweb.org/list/20120402151530/http://www.usmarshals.gov/foia,Florence v. Board of Chosen Freeholders of County of Burlington,2012-04-02,http://www.supremecourt.gov/opinions/11pdf/10-945.pdf,6,626454
http://www.bop.gov/policy/progstat/5140_038.pdf.,http://courtlistener.org/opinion/626454/florence-v-board-of-chosen-freeholders-of-county-o/,http://timetravel.mementoweb.org/list/20120402151530/http://www.bop.gov/policy/progstat/5140_038.pdf.,Florence v. Board of Chosen Freeholders of County of Burlington,2012-04-02,http://www.supremecourt.gov/opinions/11pdf/10-945.pdf,6,626454
http://www.justice.gov/ofdt/fpbds02232011.pdf,http://courtlistener.org/opinion/626454/florence-v-board-of-chosen-freeholders-of-county-o/,http://timetravel.mementoweb.org/list/20120402151530/http://www.justice.gov/ofdt/fpbds02232011.pdf,Florence v. Board of Chosen Freeholders of County of Burlington,2012-04-02,http://www.supremecourt.gov/opinions/11pdf/10-945.pdf,6,626454
http://www.ice.gov/doclib/dro/detention-standards/pdf/environmental_health_and_safety.pdf;,http://courtlistener.org/opinion/626454/florence-v-board-of-chosen-freeholders-of-county-o/,http://timetravel.mementoweb.org/list/20120402151530/http://www.ice.gov/doclib/dro/detention-standards/pdf/environmental_health_and_safety.pdf;,Florence v. Board of Chosen Freeholders of County of Burlington,2012-04-02,http://www.supremecourt.gov/opinions/11pdf/10-945.pdf,6,626454
http://www.whitehouse.gov/omb/legislative_sap_107-2_S812-S,http://courtlistener.org/opinion/728300/caraco-pharmaceutical-laboratories-ltd-v-novo-nord/,http://timetravel.mementoweb.org/list/20120417151530/http://www.whitehouse.gov/omb/legislative_sap_107-2_S812-S,"Caraco Pharmaceutical Laboratories, Ltd. v. Novo Nordisk A/s",2012-04-17,http://www.supremecourt.gov/opinions/11pdf/10-844.pdf,2,728300
http://www.uscourts.gov/Statistics/BankruptcyStatistics.aspx,http://courtlistener.org/opinion/799760/hall-v-united-states/,http://timetravel.mementoweb.org/list/20120514151530/http://www.uscourts.gov/Statistics/BankruptcyStatistics.aspx,Hall v. United States,2012-05-14,http://www.supremecourt.gov/opinions/11pdf/10-875.pdf,4,799760
http://www.fcc.gov/Bureaus/OPP/working_papers/oppwp31.pdf,http://courtlistener.org/opinion/799969/national-cable-telecommunications-assn-v-brand-x-i/,http://timetravel.mementoweb.org/list/20050627151530/http://www.fcc.gov/Bureaus/OPP/working_papers/oppwp31.pdf,National Cable & Telecommunications Assn. v. Brand X Internet Services,2005-06-27,http://www.supremecourtus.gov/opinions/04pdf/04-277.pdf,326,799969
http://www.fcc.gov/,http://courtlistener.org/opinion/799969/national-cable-telecommunications-assn-v-brand-x-i/,http://timetravel.mementoweb.org/list/20050627151530/http://www.fcc.gov/,National Cable & Telecommunications Assn. v. Brand X Internet Services,2005-06-27,http://www.supremecourtus.gov/opinions/04pdf/04-277.pdf,326,799969
http://www.access-board.gov/news/pvaac-rept.htm,http://courtlistener.org/opinion/799970/spector-v-norwegian-cruise-line-ltd/,http://timetravel.mementoweb.org/list/20050606151530/http://www.access-board.gov/news/pvaac-rept.htm,Spector v. Norwegian Cruise Line Ltd.,2005-06-06,http://www.supremecourt.gov/opinions/opinions.aspx,22,799970
http://www.usdoj.gov/crt/ada/taman3up.html,http://courtlistener.org/opinion/799970/spector-v-norwegian-cruise-line-ltd/,http://timetravel.mementoweb.org/list/20050606151530/http://www.usdoj.gov/crt/ada/taman3up.html,Spector v. Norwegian Cruise Line Ltd.,2005-06-06,http://www.supremecourt.gov/opinions/opinions.aspx,22,799970
http://www.imo.org/Conventions/mainframe.asp?topic_id=247,http://courtlistener.org/opinion/799970/spector-v-norwegian-cruise-line-ltd/,http://timetravel.mementoweb.org/list/20050606151530/http://www.imo.org/Conventions/mainframe.asp?topic_id=247,Spector v. Norwegian Cruise Line Ltd.,2005-06-06,http://www.supremecourt.gov/opinions/opinions.aspx,22,799970
http://www.dptac.gov.uk/pubs/guideship/pdf/dptacbroch.pdf.,http://courtlistener.org/opinion/799970/spector-v-norwegian-cruise-line-ltd/,http://timetravel.mementoweb.org/list/20050606151530/http://www.dptac.gov.uk/pubs/guideship/pdf/dptacbroch.pdf.,Spector v. Norwegian Cruise Line Ltd.,2005-06-06,http://www.supremecourt.gov/opinions/opinions.aspx,22,799970
http://www.nicic.org/pubs/1999/014937.pdf,http://courtlistener.org/opinion/799975/wilkinson-v-austin/,http://timetravel.mementoweb.org/list/20050613151530/http://www.nicic.org/pubs/1999/014937.pdf,Wilkinson v. Austin,2005-06-13,http://www.supremecourt.gov/opinions/opinions.aspx,211,799975
http://www.cts-america.com/smartjury_pi.asp,http://courtlistener.org/opinion/799976/miller-el-v-dretke/,http://timetravel.mementoweb.org/list/20050613151530/http://www.cts-america.com/smartjury_pi.asp,Miller-El v. Dretke,2005-06-13,http://www.supremecourt.gov/opinions/opinions.aspx,438,799976
http://www.ojp.usdoj.gov/bjs/pub/pdf/cp03.pdf,http://courtlistener.org/opinion/799980/rompilla-v-beard/,http://timetravel.mementoweb.org/list/20050620151530/http://www.ojp.usdoj.gov/bjs/pub/pdf/cp03.pdf,Rompilla v. Beard,2005-06-20,http://www.supremecourt.gov/opinions/opinions.aspx,457,799980
http://courts.michigan.gov/scao/courtforms/appeals/cc265b.,http://courtlistener.org/opinion/799988/halbert-v-michigan/,http://timetravel.mementoweb.org/list/20050623151530/http://courts.michigan.gov/scao/courtforms/appeals/cc265b.,Halbert v. Michigan,2005-06-23,http://www.supremecourt.gov/opinions/opinions.aspx,68,799988
http://www.ojp.usdoj.gov/bjs/pub/pdf/mhtsp00.pdf,http://courtlistener.org/opinion/799988/halbert-v-michigan/,http://timetravel.mementoweb.org/list/20050623151530/http://www.ojp.usdoj.gov/bjs/pub/pdf/mhtsp00.pdf,Halbert v. Michigan,2005-06-23,http://www.supremecourt.gov/opinions/opinions.aspx,68,799988
http://courts.michigan.gov/scao/courtforms/appeals/cc405.pdf).,http://courtlistener.org/opinion/799988/halbert-v-michigan/,http://timetravel.mementoweb.org/list/20050623151530/http://courts.michigan.gov/scao/courtforms/appeals/cc405.pdf).,Halbert v. Michigan,2005-06-23,http://www.supremecourt.gov/opinions/opinions.aspx,68,799988
http://courts.michigan.gov/scao/courtforms/appeals/cc265b.pdf,http://courtlistener.org/opinion/799988/halbert-v-michigan/,http://timetravel.mementoweb.org/list/20050623151530/http://courts.michigan.gov/scao/courtforms/appeals/cc265b.pdf,Halbert v. Michigan,2005-06-23,http://www.supremecourt.gov/opinions/opinions.aspx,68,799988
http://courts.michigan.gov/scao/courtforms/appeals/,http://courtlistener.org/opinion/799988/halbert-v-michigan/,http://timetravel.mementoweb.org/list/20050623151530/http://courts.michigan.gov/scao/courtforms/appeals/,Halbert v. Michigan,2005-06-23,http://www.supremecourt.gov/opinions/opinions.aspx,68,799988
http://www.foe.com/tencommandments/index.html,http://courtlistener.org/opinion/799990/van-orden-v-perry/,http://timetravel.mementoweb.org/list/20050627151530/http://www.foe.com/tencommandments/index.html,Van Orden v. Perry,2005-06-27,http://www.supremecourt.gov/opinions/opinions.aspx,84,799990
http://www.christianheritagemins.org/articles/Ten_Commandments/Letter_archivist.htm,http://courtlistener.org/opinion/799990/van-orden-v-perry/,http://timetravel.mementoweb.org/list/20050627151530/http://www.christianheritagemins.org/articles/Ten_Commandments/Letter_archivist.htm,Van Orden v. Perry,2005-06-27,http://www.supremecourt.gov/opinions/opinions.aspx,84,799990
"http://www.foe.com/membership/applications/aerie.html(“I,",http://courtlistener.org/opinion/799990/van-orden-v-perry/,"http://timetravel.mementoweb.org/list/20050627151530/http://www.foe.com/membership/applications/aerie.html(“I,",Van Orden v. Perry,2005-06-27,http://www.supremecourt.gov/opinions/opinions.aspx,84,799990
http://www.foe.com/membership/applications/aerie.html,http://courtlistener.org/opinion/799990/van-orden-v-perry/,http://timetravel.mementoweb.org/list/20050627151530/http://www.foe.com/membership/applications/aerie.html,Van Orden v. Perry,2005-06-27,http://www.supremecourt.gov/opinions/opinions.aspx,84,799990
http://www.ilj.org/dv/dvvawa2000.htm,http://courtlistener.org/opinion/799991/castle-rock-v-gonzales/,http://timetravel.mementoweb.org/list/20050627151530/http://www.ilj.org/dv/dvvawa2000.htm,Castle Rock v. Gonzales,2005-06-27,http://www.supremecourt.gov/opinions/opinions.aspx,186,799991
"http://www.pilgrimhall.org/ThanxProc1789.htm,",http://courtlistener.org/opinion/799993/mccreary-county-v-american-civil-liberties-union-o/,"http://timetravel.mementoweb.org/list/20050627151530/http://www.pilgrimhall.org/ThanxProc1789.htm,",McCreary County v. American Civil Liberties Union of Ky.,2005-06-27,http://www.supremecourt.gov/opinions/opinions.aspx,122,799993
http://www.whitehouse.gov/news/releases/2004/11/,http://courtlistener.org/opinion/799993/mccreary-county-v-american-civil-liberties-union-o/,http://timetravel.mementoweb.org/list/20050627151530/http://www.whitehouse.gov/news/releases/2004/11/,McCreary County v. American Civil Liberties Union of Ky.,2005-06-27,http://www.supremecourt.gov/opinions/opinions.aspx,122,799993
http://www.pewinternet.org/pdfs/PIP_Artists.,http://courtlistener.org/opinion/799994/metro-goldwyn-mayer-studios-inc-v-grokster-ltd/,http://timetravel.mementoweb.org/list/20050627151530/http://www.pewinternet.org/pdfs/PIP_Artists.,"Metro-Goldwyn-Mayer Studios Inc. v. Grokster, Ltd.",2005-06-27,http://www.supremecourt.gov/opinions/opinions.aspx,106,799994
http://www.washingtonpost.com/ac2/wp-dyn/A34300-2004Mar29?language=printer,http://courtlistener.org/opinion/799994/metro-goldwyn-mayer-studios-inc-v-grokster-ltd/,http://timetravel.mementoweb.org/list/20050627151530/http://www.washingtonpost.com/ac2/wp-dyn/A34300-2004Mar29?language=printer,"Metro-Goldwyn-Mayer Studios Inc. v. Grokster, Ltd.",2005-06-27,http://www.supremecourt.gov/opinions/opinions.aspx,106,799994
http://www.wired.com/news/,http://courtlistener.org/opinion/799994/metro-goldwyn-mayer-studios-inc-v-grokster-ltd/,http://timetravel.mementoweb.org/list/20050627151530/http://www.wired.com/news/,"Metro-Goldwyn-Mayer Studios Inc. v. Grokster, Ltd.",2005-06-27,http://www.supremecourt.gov/opinions/opinions.aspx,106,799994
"http://www.informatm.com,",http://courtlistener.org/opinion/799994/metro-goldwyn-mayer-studios-inc-v-grokster-ltd/,"http://timetravel.mementoweb.org/list/20050627151530/http://www.informatm.com,","Metro-Goldwyn-Mayer Studios Inc. v. Grokster, Ltd.",2005-06-27,http://www.supremecourt.gov/opinions/opinions.aspx,106,799994
http://news.com.com/,http://courtlistener.org/opinion/799994/metro-goldwyn-mayer-studios-inc-v-grokster-ltd/,http://timetravel.mementoweb.org/list/20050627151530/http://news.com.com/,"Metro-Goldwyn-Mayer Studios Inc. v. Grokster, Ltd.",2005-06-27,http://www.supremecourt.gov/opinions/opinions.aspx,106,799994
http://www.washingtonpost.com/ac2/wp-dyn/A34300-2004,http://courtlistener.org/opinion/799994/metro-goldwyn-mayer-studios-inc-v-grokster-ltd/,http://timetravel.mementoweb.org/list/20050627151530/http://www.washingtonpost.com/ac2/wp-dyn/A34300-2004,"Metro-Goldwyn-Mayer Studios Inc. v. Grokster, Ltd.",2005-06-27,http://www.supremecourt.gov/opinions/opinions.aspx,106,799994
http://news.com.com/Tripping+the+rippers/2009=1023_3=,http://courtlistener.org/opinion/799994/metro-goldwyn-mayer-studios-inc-v-grokster-ltd/,http://timetravel.mementoweb.org/list/20050627151530/http://news.com.com/Tripping+the+rippers/2009=1023_3=,"Metro-Goldwyn-Mayer Studios Inc. v. Grokster, Ltd.",2005-06-27,http://www.supremecourt.gov/opinions/opinions.aspx,106,799994
http://www.pewinternet.org/pdfs/PIP_Artists.Musicians_,http://courtlistener.org/opinion/799994/metro-goldwyn-mayer-studios-inc-v-grokster-ltd/,http://timetravel.mementoweb.org/list/20050627151530/http://www.pewinternet.org/pdfs/PIP_Artists.Musicians_,"Metro-Goldwyn-Mayer Studios Inc. v. Grokster, Ltd.",2005-06-27,http://www.supremecourt.gov/opinions/opinions.aspx,106,799994
http://www.,http://courtlistener.org/opinion/799994/metro-goldwyn-mayer-studios-inc-v-grokster-ltd/,http://timetravel.mementoweb.org/list/20050627151530/http://www.,"Metro-Goldwyn-Mayer Studios Inc. v. Grokster, Ltd.",2005-06-27,http://www.supremecourt.gov/opinions/opinions.aspx,106,799994
"http://www.wired.com/news/digiwood/0,1412,60222,00.html;",http://courtlistener.org/opinion/799994/metro-goldwyn-mayer-studios-inc-v-grokster-ltd/,"http://timetravel.mementoweb.org/list/20050627151530/http://www.wired.com/news/digiwood/0,1412,60222,00.html;","Metro-Goldwyn-Mayer Studios Inc. v. Grokster, Ltd.",2005-06-27,http://www.supremecourt.gov/opinions/opinions.aspx,106,799994
http://www.utdallas.edu/~liebowit/intprop/records.pdf,http://courtlistener.org/opinion/799994/metro-goldwyn-mayer-studios-inc-v-grokster-ltd/,http://timetravel.mementoweb.org/list/20050627151530/http://www.utdallas.edu/~liebowit/intprop/records.pdf,"Metro-Goldwyn-Mayer Studios Inc. v. Grokster, Ltd.",2005-06-27,http://www.supremecourt.gov/opinions/opinions.aspx,106,799994
http://www.informatm.com,http://courtlistener.org/opinion/799994/metro-goldwyn-mayer-studios-inc-v-grokster-ltd/,http://timetravel.mementoweb.org/list/20050627151530/http://www.informatm.com,"Metro-Goldwyn-Mayer Studios Inc. v. Grokster, Ltd.",2005-06-27,http://www.supremecourt.gov/opinions/opinions.aspx,106,799994
http://www.utdallas.edu/,http://courtlistener.org/opinion/799994/metro-goldwyn-mayer-studios-inc-v-grokster-ltd/,http://timetravel.mementoweb.org/list/20050627151530/http://www.utdallas.edu/,"Metro-Goldwyn-Mayer Studios Inc. v. Grokster, Ltd.",2005-06-27,http://www.supremecourt.gov/opinions/opinions.aspx,106,799994
http://www.pewinternet.org/pdfs/PIP_Filesharing_April_04.pdf,http://courtlistener.org/opinion/799994/metro-goldwyn-mayer-studios-inc-v-grokster-ltd/,http://timetravel.mementoweb.org/list/20050627151530/http://www.pewinternet.org/pdfs/PIP_Filesharing_April_04.pdf,"Metro-Goldwyn-Mayer Studios Inc. v. Grokster, Ltd.",2005-06-27,http://www.supremecourt.gov/opinions/opinions.aspx,106,799994
http://www.gao.gov/new.items/d01389.pdf,http://courtlistener.org/opinion/799995/gonzales-v-raich/,http://timetravel.mementoweb.org/list/20050606151530/http://www.gao.gov/new.items/d01389.pdf,Gonzales v. Raich,2005-06-06,http://www.supremecourt.gov/opinions/opinions.aspx,245,799995
http://www.gao.gov/new.items/,http://courtlistener.org/opinion/799995/gonzales-v-raich/,http://timetravel.mementoweb.org/list/20050606151530/http://www.gao.gov/new.items/,Gonzales v. Raich,2005-06-06,http://www.supremecourt.gov/opinions/opinions.aspx,245,799995
http://www.gao.gov/new.items/d03189.pdf,http://courtlistener.org/opinion/799995/gonzales-v-raich/,http://timetravel.mementoweb.org/list/20050606151530/http://www.gao.gov/new.items/d03189.pdf,Gonzales v. Raich,2005-06-06,http://www.supremecourt.gov/opinions/opinions.aspx,245,799995
http://www.whitehousedrugpolicy.gov/publications/factsht/marijuana/index.html.</p><p>[32],http://courtlistener.org/opinion/799995/gonzales-v-raich/,http://timetravel.mementoweb.org/list/20050606151530/http://www.whitehousedrugpolicy.gov/publications/factsht/marijuana/index.html.</p><p>[32],Gonzales v. Raich,2005-06-06,http://www.supremecourt.gov/opinions/opinions.aspx,245,799995
http://www.whitehousedrugpolicy.gov/publications/factsht/,http://courtlistener.org/opinion/799995/gonzales-v-raich/,http://timetravel.mementoweb.org/list/20050606151530/http://www.whitehousedrugpolicy.gov/publications/factsht/,Gonzales v. Raich,2005-06-06,http://www.supremecourt.gov/opinions/opinions.aspx,245,799995
http://www.whitehousedrugpolicy.gov/publications/factsht/marijuana/index,http://courtlistener.org/opinion/799995/gonzales-v-raich/,http://timetravel.mementoweb.org/list/20050606151530/http://www.whitehousedrugpolicy.gov/publications/factsht/marijuana/index,Gonzales v. Raich,2005-06-06,http://www.supremecourt.gov/opinions/opinions.aspx,245,799995
http://www.,http://courtlistener.org/opinion/799995/gonzales-v-raich/,http://timetravel.mementoweb.org/list/20050606151530/http://www.,Gonzales v. Raich,2005-06-06,http://www.supremecourt.gov/opinions/opinions.aspx,245,799995
http://www.whitehousedrugpolicy.gov/publications/pdf/american_users_,http://courtlistener.org/opinion/799995/gonzales-v-raich/,http://timetravel.mementoweb.org/list/20050606151530/http://www.whitehousedrugpolicy.gov/publications/pdf/american_users_,Gonzales v. Raich,2005-06-06,http://www.supremecourt.gov/opinions/opinions.aspx,245,799995
http://www.whitehousedrugpolicy.gov/publications/pdf/american_,http://courtlistener.org/opinion/799995/gonzales-v-raich/,http://timetravel.mementoweb.org/list/20050606151530/http://www.whitehousedrugpolicy.gov/publications/pdf/american_,Gonzales v. Raich,2005-06-06,http://www.supremecourt.gov/opinions/opinions.aspx,245,799995
http://www.mad.uscourts.gov/resources/pdf/taxation.pdf.,http://courtlistener.org/opinion/800569/taniguchi-v-kan-pacific-saipan-ltd/,http://timetravel.mementoweb.org/list/20120521151530/http://www.mad.uscourts.gov/resources/pdf/taxation.pdf.,"Taniguchi v. Kan Pacific Saipan, Ltd.",2012-05-21,http://www.supremecourt.gov/opinions/11pdf/10-1472.pdf,4,800569
http://www.prd.uscourts.gov/courtweb/pdf/taxation_of_costs_guidelines_2007_with_time_computation_amendments.pdf,http://courtlistener.org/opinion/800569/taniguchi-v-kan-pacific-saipan-ltd/,http://timetravel.mementoweb.org/list/20120521151530/http://www.prd.uscourts.gov/courtweb/pdf/taxation_of_costs_guidelines_2007_with_time_computation_amendments.pdf,"Taniguchi v. Kan Pacific Saipan, Ltd.",2012-05-21,http://www.supremecourt.gov/opinions/11pdf/10-1472.pdf,4,800569
http://www.justice.gov/oig/special/0405/final.pdf,http://courtlistener.org/opinion/802401/williams-v-illinois/,http://timetravel.mementoweb.org/list/20120618151530/http://www.justice.gov/oig/special/0405/final.pdf,Williams v. Illinois,2012-06-18,http://www.supremecourt.gov/opinions/11pdf/10-8505.pdf,42,802401
http://www.kff.org/kaiserpolls/upload/7748.pdf(all,http://courtlistener.org/opinion/802408/christopher-v-smithkline-beecham-corp/,http://timetravel.mementoweb.org/list/20120618151530/http://www.kff.org/kaiserpolls/upload/7748.pdf(all,Christopher v. Smithkline Beecham Corp.,2012-06-18,http://www.supremecourt.gov/opinions/11pdf/11-204.pdf,37,802408
http://www.dol.gov/sol/541amicus.htm,http://courtlistener.org/opinion/802408/christopher-v-smithkline-beecham-corp/,http://timetravel.mementoweb.org/list/20120618151530/http://www.dol.gov/sol/541amicus.htm,Christopher v. Smithkline Beecham Corp.,2012-06-18,http://www.supremecourt.gov/opinions/11pdf/11-204.pdf,37,802408
http://www.phrma.org/sites/default/files/108/phrma_marketing_code_2008.pdf.,http://courtlistener.org/opinion/802408/christopher-v-smithkline-beecham-corp/,http://timetravel.mementoweb.org/list/20120618151530/http://www.phrma.org/sites/default/files/108/phrma_marketing_code_2008.pdf.,Christopher v. Smithkline Beecham Corp.,2012-06-18,http://www.supremecourt.gov/opinions/11pdf/11-204.pdf,37,802408
http://www.dol.gov/whd/state/righttowork.htm,http://courtlistener.org/opinion/802771/knox-v-service-employees/,http://timetravel.mementoweb.org/list/20120621151530/http://www.dol.gov/whd/state/righttowork.htm,Knox v. Service Employees,2012-06-21,http://www.supremecourt.gov/opinions/11pdf/10-1121c4d6.pdf,1,802771
